"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"12302",-80.342,36.026,2020-05-01 15:00:00,-0.558275877348386,2.38268822785159,5.98887514637167,1,2
"23372",-78.8197,35.8652,2020-05-01 15:00:00,2.00804984490131,2.38749705132057,9.73240634967259,1,2
"145",-82.5844,35.6062,2020-05-01 16:00:00,1.17029945752563,3.16187547305661,11.3670573274017,1,1e+05
"757",-80.851473,35.281791,2020-05-01 16:00:00,-1.40642386023843,1.88713007260926,5.53928798559419,1,1e+05
"1231",-80.342,36.026,2020-05-01 16:00:00,-0.601444536661604,1.94331242460505,4.13819871030446,1,1e+05
"1451",-82.5844,35.6062,2020-05-01 16:00:00,0.934654758348088,3.3898163245959,12.3644342317996,1,5
"7571",-80.851473,35.281791,2020-05-01 16:00:00,-1.19963459816724,1.93218336864464,5.17245573918682,1,5
"12311",-80.342,36.026,2020-05-01 16:00:00,-0.632844684265458,1.98469542418349,4.33950832117792,1,5
"1452",-82.5844,35.6062,2020-05-01 16:00:00,0.425391109790349,3.90713190229537,15.4466372982229,1,2
"7572",-80.851473,35.281791,2020-05-01 16:00:00,-1.13497362419239,2.02783120754512,5.40026453390629,1,2
"12312",-80.342,36.026,2020-05-01 16:00:00,-0.755311230115662,2.15384758750149,5.20955448452484,1,2
"146",-82.5844,35.6062,2020-05-01 17:00:00,-1.39837310789665,1.22860988380613,3.46492959547463,1,1e+05
"1232",-80.342,36.026,2020-05-01 17:00:00,-0.793857299228742,1.04736663555737,1.72718628081751,1,1e+05
"2338",-78.8197,35.8652,2020-05-01 17:00:00,3.43629416802099,1.13450758393329,13.0952250671772,0,1e+05
"1461",-82.5844,35.6062,2020-05-01 17:00:00,-1.63564964732376,1.26586218280936,4.27775683465721,1,5
"12321",-80.342,36.026,2020-05-01 17:00:00,-0.955074516775463,1.08879793554439,2.09764827703961,1,5
"23381",-78.8197,35.8652,2020-05-01 17:00:00,3.78084942888794,1.07835767234896,15.4576776734361,0,5
"1462",-82.5844,35.6062,2020-05-01 17:00:00,-1.5218974437615,1.19041754343341,3.73326575704185,1,2
"12322",-80.342,36.026,2020-05-01 17:00:00,-1.09060628108309,0.98289206058102,2.15549886309109,1,2
"23382",-78.8197,35.8652,2020-05-01 17:00:00,3.60151818823591,1.05178922933246,14.0771938431338,0,2
"147",-82.5844,35.6062,2020-05-01 18:00:00,1.25226696481726,1.46854739954653,3.7248040158875,1,1e+05
"758",-80.851473,35.281791,2020-05-01 18:00:00,1.27988362532591,1.28664159454048,3.29354868717906,1,1e+05
"1233",-80.342,36.026,2020-05-01 18:00:00,1.44920335429636,1.4278657217164,4.13899088135651,1,1e+05
"2339",-78.8197,35.8652,2020-05-01 18:00:00,0.214387172330915,1.38809325837782,1.97276475361399,1,1e+05
"1471",-82.5844,35.6062,2020-05-01 18:00:00,1.1772590525255,1.49781780138769,3.62939704290711,1,5
"7581",-80.851473,35.281791,2020-05-01 18:00:00,1.27507551868441,1.28780679411436,3.28426391731542,1,5
"12331",-80.342,36.026,2020-05-01 18:00:00,1.36793399691805,1.38212942240054,3.78152516018945,1,5
"23391",-78.8197,35.8652,2020-05-01 18:00:00,0.243472503900038,1.47867810556393,2.2457678000295,1,5
"1472",-82.5844,35.6062,2020-05-01 18:00:00,1.19219361112849,1.60093737611053,3.98432608864324,1,2
"7582",-80.851473,35.281791,2020-05-01 18:00:00,1.17032068477004,1.27238001780683,2.98860141491472,1,2
"12332",-80.342,36.026,2020-05-01 18:00:00,1.37887917306488,1.50332605691947,4.16129700732511,1,2
"23392",-78.8197,35.8652,2020-05-01 18:00:00,0.0353604802192469,1.43993850204926,2.07467325324519,1,2
"1234",-80.342,36.026,2020-05-01 19:00:00,1.05962637113967,1.44910878991089,3.22272433141164,1,1e+05
"12341",-80.342,36.026,2020-05-01 19:00:00,1.16682094977819,1.59062957137765,3.89157356218232,1,5
"12342",-80.342,36.026,2020-05-01 19:00:00,1.2380917210447,1.47773458456971,3.71657061215285,1,2
"148",-82.5844,35.6062,2020-05-01 20:00:00,-3.00949717263903,1.99136321297577,13.0226006781155,1,1e+05
"759",-80.851473,35.281791,2020-05-01 20:00:00,-2.74603814844518,1.84542498713189,10.9463188958469,1,1e+05
"1235",-80.342,36.026,2020-05-01 20:00:00,2.51167183493719,1.9004110904336,9.92005771905977,1,1e+05
"1481",-82.5844,35.6062,2020-05-01 20:00:00,-2.98367550649594,1.98163455661555,12.8291950440367,1,5
"7591",-80.851473,35.281791,2020-05-01 20:00:00,-2.82489641179494,1.78829918984878,11.1780537297857,1,5
"12351",-80.342,36.026,2020-05-01 20:00:00,2.4084054357666,1.91785772446796,9.47859499433153,1,5
"1482",-82.5844,35.6062,2020-05-01 20:00:00,-3.01687419925482,1.96632992362504,12.9679833026727,1,2
"7592",-80.851473,35.281791,2020-05-01 20:00:00,-2.80204553595517,1.72944790716963,10.8424492491797,1,2
"12352",-80.342,36.026,2020-05-01 20:00:00,2.35252511713875,1.85540712276036,8.97691001795859,1,2
"149",-82.5844,35.6062,2020-05-01 21:00:00,-3.37971568928872,1.61140699934641,14.0191106579669,0,1e+05
"760",-80.851473,35.281791,2020-05-01 21:00:00,-2.04232116735256,1.25907689890207,5.75635038796519,1,1e+05
"1236",-80.342,36.026,2020-05-01 21:00:00,0.747441689319885,1.24874729757105,2.11803889212436,1,1e+05
"2340",-78.8197,35.8652,2020-05-01 21:00:00,-1.70804447649765,1.42344852934542,4.94362164938976,1,1e+05
"1491",-82.5844,35.6062,2020-05-01 21:00:00,-3.20710781200673,1.50241835898775,12.5428014432581,0,5
"7601",-80.851473,35.281791,2020-05-01 21:00:00,-2.03287997867854,1.32038528336459,5.87601830423788,1,5
"12361",-80.342,36.026,2020-05-01 21:00:00,0.800983456183341,1.42603764062859,2.67515784956897,1,5
"23401",-78.8197,35.8652,2020-05-01 21:00:00,-1.68754978928693,1.46280063551619,4.98760999058892,1,5
"1492",-82.5844,35.6062,2020-05-01 21:00:00,-3.32018040690474,1.41910042953409,13.037443963498,0,2
"7602",-80.851473,35.281791,2020-05-01 21:00:00,-2.06668001211806,1.33996002476322,6.06665914045178,1,2
"12362",-80.342,36.026,2020-05-01 21:00:00,0.873176479799311,1.38116285635504,2.67004800064952,1,2
"23402",-78.8197,35.8652,2020-05-01 21:00:00,-1.54428826917595,1.374792590149,4.27488092424305,1,2
"150",-82.5844,35.6062,2020-05-01 22:00:00,-0.52983106288066,3.10079611972109,9.89565753127063,1,1e+05
"761",-80.851473,35.281791,2020-05-01 22:00:00,2.40668927636519,2.53521755098827,12.2194813038101,1,1e+05
"1237",-80.342,36.026,2020-05-01 22:00:00,-4.50455353210252,2.9062690739813,28.7374024539574,1,1e+05
"2341",-78.8197,35.8652,2020-05-01 22:00:00,-2.73326667710129,2.61503811598074,14.3091710761844,1,1e+05
"1501",-82.5844,35.6062,2020-05-01 22:00:00,-0.824232928898838,3.28432366427825,11.4661418528193,1,5
"7611",-80.851473,35.281791,2020-05-01 22:00:00,2.15700394703681,2.76429662153113,12.2940018393408,1,5
"12371",-80.342,36.026,2020-05-01 22:00:00,-4.37516153757513,3.00786105072593,28.1892665803508,1,5
"23411",-78.8197,35.8652,2020-05-01 22:00:00,-2.80834568436846,2.63772325485603,14.8443894521192,1,5
"1502",-82.5844,35.6062,2020-05-01 22:00:00,-0.490875442391606,3.01376078845953,9.32371278999937,1,2
"7612",-80.851473,35.281791,2020-05-01 22:00:00,2.13084853674385,2.73319996148246,12.0108975159911,1,2
"12372",-80.342,36.026,2020-05-01 22:00:00,-4.38452573830362,3.02442218505034,28.3711955032716,1,2
"23412",-78.8197,35.8652,2020-05-01 22:00:00,-3.02741811405132,2.92641042249373,17.729138398166,1,2
"151",-82.5844,35.6062,2020-05-01 23:00:00,2.6225817915858,1.63337733465597,9.54585677092522,1,1e+05
"762",-80.851473,35.281791,2020-05-01 23:00:00,-2.1168659003092,1.36816173556297,6.35298777455057,1,1e+05
"1238",-80.342,36.026,2020-05-01 23:00:00,-0.740792033218285,1.38057979710729,2.4547734126605,1,1e+05
"2342",-78.8197,35.8652,2020-05-01 23:00:00,-1.88591726159879,1.41368951054457,5.55520194982003,1,1e+05
"1511",-82.5844,35.6062,2020-05-01 23:00:00,2.65001858622082,1.62151832629626,9.65192018983044,1,5
"7621",-80.851473,35.281791,2020-05-01 23:00:00,-2.06053107647925,1.29557909568375,5.92431351030948,1,5
"12381",-80.342,36.026,2020-05-01 23:00:00,-0.723957023566619,1.47834417181752,2.70961526231826,1,5
"23421",-78.8197,35.8652,2020-05-01 23:00:00,-1.98078640096776,1.73587186224003,6.9367658883755,1,5
